0	0	0.5010942908809094	
0	20	0.5010942908809094	
0	40	0.5010942908809094	
0	60	0.5010942908809094	
0	80	0.4057306275534124	
0	100	0.3621210712132954	
0	120	0.3041053266076584	
0	140	0.6751064037429317	
0	160	0.5861542086605378	
0	180	0.4793571285054106	
0	200	0.5023387582881254	
0	220	0.4182522269104547	
0	240	0.36649708659835245	
0	260	0.40826120152702433	
0	280	0.41488125376732976	
0	300	0.35544062688366485	
0	320	0.33828812537673303	
0	340	0.32228812537673296	
0	360	0.32228812537673296	
0	380	0.32228812537673296	
0	400	0.32228812537673296	
0	420	0.32228812537673296	
0	440	0.32228812537673296	
0	460	0.32228812537673296	
0	480	0.32228812537673296	
0	500	0.32228812537673296	
20	0	0.5010942908809094	
20	20	0.5010942908809094	
20	40	0.5010942908809094	
20	60	0.5010942908809094	
20	80	0.4057306275534124	
20	100	0.3621210712132954	
20	120	0.3041053266076584	
20	140	0.6751064037429317	
20	160	0.5861542086605378	
20	180	0.4793571285054106	
20	200	0.5023387582881254	
20	220	0.4182522269104547	
20	240	0.36649708659835245	
20	260	0.40826120152702433	
20	280	0.41488125376732976	
20	300	0.35544062688366485	
20	320	0.33828812537673303	
20	340	0.32228812537673296	
20	360	0.32228812537673296	
20	380	0.32228812537673296	
20	400	0.32228812537673296	
20	420	0.32228812537673296	
20	440	0.32228812537673296	
20	460	0.32228812537673296	
20	480	0.32228812537673296	
20	500	0.32228812537673296	
40	0	0.5010942908809094	
40	20	0.5010942908809094	
40	40	0.5010942908809094	
40	60	0.5010942908809094	
40	80	0.4057306275534124	
40	100	0.3621210712132954	
40	120	0.3041053266076584	
40	140	0.6751064037429317	
40	160	0.5861542086605378	
40	180	0.4793571285054106	
40	200	0.5023387582881254	
40	220	0.4182522269104547	
40	240	0.36649708659835245	
40	260	0.40826120152702433	
40	280	0.41488125376732976	
40	300	0.35544062688366485	
40	320	0.33828812537673303	
40	340	0.32228812537673296	
40	360	0.32228812537673296	
40	380	0.32228812537673296	
40	400	0.32228812537673296	
40	420	0.32228812537673296	
40	440	0.32228812537673296	
40	460	0.32228812537673296	
40	480	0.32228812537673296	
40	500	0.32228812537673296	
60	0	0.5010942908809094	
60	20	0.5010942908809094	
60	40	0.5010942908809094	
60	60	0.5010942908809094	
60	80	0.4057306275534124	
60	100	0.3621210712132954	
60	120	0.3041053266076584	
60	140	0.6751064037429317	
60	160	0.5861542086605378	
60	180	0.4793571285054106	
60	200	0.5023387582881254	
60	220	0.4182522269104547	
60	240	0.36649708659835245	
60	260	0.40826120152702433	
60	280	0.41488125376732976	
60	300	0.35544062688366485	
60	320	0.33828812537673303	
60	340	0.32228812537673296	
60	360	0.32228812537673296	
60	380	0.32228812537673296	
60	400	0.32228812537673296	
60	420	0.32228812537673296	
60	440	0.32228812537673296	
60	460	0.32228812537673296	
60	480	0.32228812537673296	
60	500	0.32228812537673296	
80	0	0.4140729818704502	
80	20	0.4140729818704502	
80	40	0.4140729818704502	
80	60	0.4140729818704502	
80	80	0.36399718706047823	
80	100	0.29407791395977045	
80	120	0.2583657917328803	
80	140	0.2675416684189131	
80	160	0.6487471703167906	
80	180	0.5429318866787222	
80	200	0.4997018024849793	
80	220	0.4781188785486409	
80	240	0.48232188065099457	
80	260	0.45261000602772755	
80	280	0.44688125376732973	
80	300	0.39888125376732975	
80	320	0.3863050030138638	
80	340	0.3634406268836649	
80	360	0.3634406268836649	
80	380	0.3634406268836649	
80	400	0.3634406268836649	
80	420	0.3634406268836649	
80	440	0.3634406268836649	
80	460	0.3634406268836649	
80	480	0.3634406268836649	
80	500	0.3634406268836649	
100	0	0.3137034358047016	
100	20	0.3137034358047016	
100	40	0.3137034358047016	
100	60	0.3137034358047016	
100	80	0.2856949969861362	
100	100	0.2690752162650897	
100	120	0.5828200527621865	
100	140	0.641421987295405	
100	160	0.5303556359252561	
100	180	0.5172651759067319	
100	200	0.5303556359252563	
100	220	0.5029150090415913	
100	240	0.46289813140446057	
